1,152,2,3,18,28,40,42,76,-6,-41,-49,-74,-90
1,112,2,3,34,64,67,71,81,-10,-26,-70,-106,-110
-1,224,8,2,3,22,34,98,104,-4,-8,-10,-11,-40
1,192,8,3,49,65,76,104,111,-2,-7,-32,-34,-36
-1,153,2,2,4,7,25,32,98,-21,-35,-42,-44,-77
1,225,8,3,9,18,36,73,99,-35,-75,-85,-98,-105
-1,227,2,2,14,17,18,32,103,-16,-42,-52,-56,-62
-1,185,9,2,39,43,44,98,110,-8,-15,-33,-42,-47
1,132,2,2,14,52,70,72,99,-12,-79,-93,-98,-104
-1,186,2,3,1,9,51,59,62,-7,-55,-57,-63,-94
1,156,2,2,6,26,74,99,104,-22,-34,-41,-98,-100
-1,192,2,2,7,8,42,79,93,-5,-14,-34,-41,-45
-1,154,8,3,11,14,45,78,88,-1,-2,-30,-35,-42
-1,144,2,2,6,14,18,26,109,-2,-19,-44,-59,-98
-1,156,2,2,20,27,35,74,95,-4,-73,-86,-93,-104
1,153,2,3,2,13,44,57,98,-9,-14,-28,-74,-89
1,225,8,2,16,21,67,87,110,-13,-17,-23,-49,-89
1,145,2,3,2,7,74,85,93,-10,-16,-23,-35,-44
-1,223,8,2,21,67,86,89,98,-9,-65,-85,-90,-93
1,133,2,3,9,51,93,104,110,-2,-13,-14,-27,-44
-1,152,2,2,2,41,59,60,104,-1,-20,-35,-44,-56
-1,231,2,2,17,21,30,44,107,-47,-48,-88,-103,-112
1,144,2,2,3,9,36,94,112,-2,-8,-60,-84,-106
1,154,2,2,2,11,32,84,102,-8,-50,-57,-59,-93
1,227,2,2,26,43,48,93,104,-5,-22,-51,-63,-107
-1,154,2,2,1,26,34,62,74,-32,-61,-68,-73,-94
1,154,1,2,30,47,57,73,81,-3,-16,-50,-77,-101
1,153,9,2,10,50,67,93,95,-53,-63,-89,-98,-109
-1,225,2,3,28,36,62,93,110,-17,-18,-27,-29,-88
1,225,2,3,9,46,53,94,98,-1,-2,-10,-14,-17
-1,187,2,3,2,23,28,86,104,-8,-9,-98,-111,-113
1,137,2,2,8,29,57,74,104,-20,-23,-34,-41,-101
1,188,2,2,4,5,23,57,110,-1,-44,-49,-50,-53
-1,223,2,2,42,56,81,105,106,-16,-32,-71,-73,-101
-1,152,2,2,6,14,18,32,35,-44,-54,-59,-62,-93
-1,131,2,2,14,46,60,62,70,-6,-12,-41,-48,-98
-1,225,8,3,9,26,34,93,98,-8,-14,-60,-87,-99
1,152,2,2,6,11,17,20,112,-1,-71,-74,-86,-104
1,227,2,3,7,8,9,15,79,-1,-10,-16,-17,-60
1,153,9,2,1,2,39,62,70,-8,-33,-40,-54,-99
1,153,2,3,4,22,44,63,95,-8,-14,-21,-47,-59
1,156,2,2,14,18,25,32,44,-1,-16,-40,-49,-99
-1,224,8,2,1,3,7,43,84,-2,-6,-26,-41,-94
1,154,2,2,2,9,44,58,99,-3,-32,-62,-76,-105
-1,188,1,2,1,45,52,55,92,-9,-12,-39,-68,-78
-1,156,2,2,16,26,28,35,44,-5,-23,-34,-36,-104
-1,122,2,3,10,35,36,42,82,-2,-4,-6,-14,-99
-1,161,2,2,44,47,56,68,93,-26,-34,-59,-63,-100
-1,152,1,2,16,40,45,78,88,-2,-18,-28,-52,-75
1,135,2,3,2,10,23,36,59,-22,-30,-72,-74,-90
1,156,2,3,6,20,26,44,73,-14,-93,-95,-103,-105
-1,224,2,2,17,31,54,58,99,-6,-22,-52,-88,-104
-1,227,2,3,4,16,74,95,107,-2,-6,-59,-76,-93
1,112,2,2,2,14,21,102,105,-9,-75,-84,-91,-98
-1,156,2,2,35,44,71,75,84,-8,-16,-33,-73,-79
1,131,2,2,3,21,32,73,74,-34,-57,-89,-106,-107
1,156,9,2,4,9,39,43,71,-11,-32,-50,-65,-77
1,121,9,2,41,44,58,66,81,-1,-4,-9,-30,-104
-1,153,2,2,4,12,14,53,87,-44,-47,-49,-63,-89
-1,223,2,3,40,42,44,68,77,-35,-36,-56,-71,-73
-1,155,2,2,7,32,56,70,80,-36,-43,-54,-88,-104
1,156,2,3,20,28,32,63,92,-21,-23,-60,-64,-73
-1,152,2,3,4,5,32,35,59,-12,-27,-47,-62,-95
-1,155,2,3,14,37,41,86,93,-7,-9,-19,-35,-67
-1,227,8,3,7,9,41,98,106,-22,-42,-51,-88,-107
-1,227,2,2,75,78,90,95,112,-14,-44,-62,-93,-104
1,161,2,2,4,8,20,48,90,-10,-13,-103,-105,-111
1,171,9,2,3,36,56,102,104,-1,-9,-44,-55,-100
1,136,2,3,17,30,52,55,93,-59,-62,-74,-85,-104
-1,225,2,3,20,41,98,101,109,-7,-8,-10,-50,-88
-1,155,2,2,28,35,54,64,71,-1,-2,-7,-42,-70
-1,156,2,3,4,9,71,73,105,-8,-26,-35,-44,-59
1,133,2,2,6,26,82,94,104,-1,-9,-32,-63,-65
-1,145,2,3,9,16,54,59,88,-6,-14,-26,-44,-57
-1,154,2,2,6,9,14,93,113,-32,-36,-94,-98,-104
1,112,2,3,62,74,79,93,98,-2,-9,-57,-63,-106
1,155,2,3,6,9,18,67,77,-8,-10,-26,-34,-49
-1,156,2,3,13,14,91,93,98,-7,-8,-17,-63,-90
-1,137,2,2,14,46,53,93,106,-4,-5,-42,-58,-99
1,152,2,2,35,44,47,54,104,-4,-22,-70,-71,-95
1,227,2,2,2,9,14,26,63,-5,-7,-20,-38,-98
1,191,2,3,13,14,42,68,98,-9,-41,-73,-90,-109
1,155,2,3,19,32,36,70,93,-12,-18,-54,-62,-86
1,225,2,3,42,47,61,86,104,-22,-23,-67,-68,-75
-1,154,2,2,25,42,44,48,94,-12,-14,-31,-32,-46
1,145,2,2,35,44,71,95,99,-2,-47,-59,-74,-105
-1,188,9,2,8,19,30,44,95,-4,-70,-90,-94,-96
1,151,2,2,8,39,42,93,104,-14,-35,-51,-67,-85
-1,152,2,2,1,7,9,10,73,-8,-23,-33,-98,-104
1,156,2,2,2,7,33,48,95,-6,-19,-32,-74,-91
-1,144,2,2,2,46,52,93,107,-85,-102,-104,-105,-106
1,223,2,3,2,6,16,17,56,-9,-14,-21,-44,-60
1,151,2,3,5,18,44,57,103,-7,-41,-60,-75,-93
-1,186,9,2,6,9,39,57,69,-19,-22,-94,-102,-104
-1,155,2,2,12,28,44,54,76,-20,-57,-71,-73,-99
-1,155,2,2,4,22,35,59,104,-26,-32,-44,-71,-81
-1,152,2,2,15,42,62,71,86,-2,-8,-35,-44,-67
-1,152,2,2,2,9,82,93,103,-18,-21,-41,-64,-74
-1,132,2,2,12,33,44,59,79,-30,-32,-64,-74,-95
1,155,2,3,21,42,62,93,111,-9,-10,-36,-85,-98
-1,153,2,2,4,26,44,70,76,-16,-28,-48,-59,-98
1,224,2,2,8,17,40,44,58,-54,-74,-85,-87,-104
1,232,2,2,12,14,35,37,85,-9,-70,-71,-74,-84
1,154,2,2,34,57,59,74,95,-18,-22,-44,-70,-76
-1,156,9,2,5,8,19,26,55,-15,-18,-32,-58,-60
1,232,2,2,22,36,68,85,100,-1,-44,-62,-81,-84
1,155,2,3,9,17,44,49,84,-6,-7,-16,-21,-74
-1,151,2,3,41,74,87,98,104,-8,-26,-32,-42,-93
1,204,2,2,1,6,8,49,103,-34,-44,-45,-46,-70
-1,151,2,2,7,14,19,59,106,-5,-12,-31,-34,-73
1,227,2,3,1,9,11,42,104,-15,-25,-59,-67,-73
1,154,2,2,2,10,16,70,76,-14,-35,-49,-67,-111
1,181,2,3,4,35,51,74,90,-26,-27,-47,-93,-98
-1,124,2,3,30,48,68,70,93,-5,-8,-36,-57,-72
-1,123,2,3,2,21,23,84,88,-7,-59,-79,-93,-95
-1,223,2,2,1,30,44,53,70,-2,-5,-21,-28,-55
-1,223,2,2,8,40,47,73,88,-5,-30,-32,-67,-90
-1,121,2,2,18,19,25,70,98,-8,-9,-21,-30,-72
1,186,2,2,1,20,22,32,95,-8,-44,-56,-70,-104
1,156,2,3,20,32,34,101,104,-8,-10,-11,-21,-65
-1,181,2,2,6,14,46,68,94,-2,-8,-50,-79,-88
-1,132,2,3,18,27,54,74,104,-14,-34,-70,-87,-95
1,155,2,2,7,34,41,69,88,-6,-9,-13,-21,-73
-1,151,2,3,32,65,74,87,93,-9,-16,-17,-28,-36
1,225,2,2,13,25,26,32,93,-7,-8,-17,-89,-98
-1,204,2,2,35,44,60,81,91,-2,-3,-62,-65,-70
-1,151,2,3,18,30,39,41,83,-7,-34,-57,-70,-104
-1,152,2,2,8,68,74,100,104,-7,-17,-33,-59,-73
1,152,2,3,14,29,36,67,76,-2,-6,-9,-45,-75
1,152,2,2,8,32,47,48,102,-6,-18,-35,-57,-104
1,184,2,2,14,16,32,86,98,-6,-8,-48,-97,-112
-1,145,2,2,17,37,54,107,110,-4,-11,-15,-51,-75
1,154,2,2,23,35,74,83,105,-2,-21,-41,-46,-65
1,231,8,2,2,14,22,29,70,-8,-16,-34,-41,-62
1,156,2,2,5,25,32,35,98,-9,-34,-39,-46,-80
1,121,2,3,14,18,30,74,96,-5,-8,-21,-41,-53
-1,155,2,2,14,27,44,82,104,-28,-32,-39,-75,-77
-1,151,2,2,13,47,64,65,92,-6,-32,-67,-104,-111
1,224,2,2,2,14,21,44,103,-9,-11,-18,-47,-98
-1,231,8,3,5,18,59,84,105,-22,-26,-32,-49,-94
1,122,2,2,14,26,41,52,59,-2,-34,-37,-38,-56
-1,231,2,3,2,15,25,99,104,-42,-62,-76,-97,-106
-1,151,2,2,9,32,34,44,54,-21,-46,-62,-100,-103
1,224,2,2,6,7,50,57,65,-5,-11,-35,-73,-93
1,223,8,2,14,54,65,73,88,-8,-23,-74,-98,-104
1,224,2,3,1,2,6,9,35,-16,-40,-67,-74,-93
1,223,2,2,8,13,21,62,64,-9,-35,-57,-74,-93
1,152,2,2,6,32,35,44,54,-7,-8,-14,-58,-62
-1,161,2,3,8,18,100,101,109,-6,-9,-26,-35,-104
1,132,2,2,5,8,28,86,98,-13,-26,-33,-51,-89
1,223,2,3,16,70,75,93,98,-6,-8,-17,-71,-84
-1,156,2,3,8,10,81,102,112,-2,-39,-44,-90,-93
1,227,2,3,6,8,17,68,71,-18,-23,-74,-94,-111
-1,152,2,2,9,11,21,53,71,-7,-14,-41,-43,-72
1,223,2,2,6,32,52,102,105,-2,-19,-74,-93,-94
-1,152,2,2,35,42,50,53,74,-9,-14,-34,-93,-107
1,185,2,3,14,20,36,56,93,-21,-28,-34,-65,-75
1,227,2,2,11,14,31,44,65,-6,-9,-16,-20,-32
-1,156,2,3,18,54,71,81,86,-2,-4,-8,-35,-102
1,138,2,3,19,54,87,98,101,-10,-32,-34,-41,-112
1,227,2,2,8,35,71,102,106,-9,-18,-22,-40,-62
-1,156,2,2,12,18,65,84,99,-14,-22,-34,-41,-63
-1,183,2,2,16,39,53,71,93,-5,-54,-74,-87,-106
1,152,2,2,4,44,84,98,103,-19,-76,-93,-104,-110
1,153,2,3,20,50,59,73,96,-39,-44,-54,-57,-79
1,183,9,2,4,16,27,37,107,-19,-42,-49,-56,-72
1,155,2,2,6,23,30,44,60,-13,-26,-81,-96,-99
1,227,8,3,28,40,47,66,107,-1,-9,-21,-62,-92
1,186,2,3,2,8,9,23,84,-14,-16,-44,-63,-74
1,155,2,2,9,14,34,96,105,-44,-46,-49,-97,-103
-1,181,2,2,18,27,35,61,64,-19,-21,-34,-54,-70
1,155,2,2,17,18,53,59,74,-8,-20,-22,-44,-93
-1,225,2,2,21,36,42,49,93,-23,-47,-74,-75,-104
1,152,2,3,6,44,82,86,98,-11,-18,-33,-93,-113
1,161,2,2,38,64,69,77,83,-4,-8,-22,-30,-111
1,138,2,3,40,99,104,109,112,-42,-63,-71,-84,-89
1,224,2,2,6,37,62,85,102,-2,-34,-44,-95,-98
1,224,8,2,26,47,70,71,94,-9,-28,-29,-41,-98
-1,152,2,3,12,15,19,35,90,-7,-14,-73,-98,-104
-1,156,2,3,5,6,16,34,79,-8,-9,-26,-38,-93
-1,223,2,2,9,21,36,42,104,-12,-60,-67,-87,-97
1,231,8,3,2,18,22,57,112,-17,-45,-64,-81,-88
1,227,2,2,18,37,67,74,87,-10,-14,-63,-76,-107
1,156,2,2,2,43,44,57,74,-4,-40,-41,-56,-86
1,151,2,2,9,26,44,59,95,-1,-74,-98,-99,-102
-1,156,2,2,14,25,32,56,78,-2,-6,-44,-62,-104
-1,227,2,3,6,9,49,62,74,-19,-44,-71,-94,-103
-1,134,2,3,1,9,50,59,93,-41,-64,-67,-74,-95
-1,145,2,3,6,18,20,76,95,-9,-29,-42,-104,-105
1,124,2,2,9,14,17,18,26,-4,-6,-41,-95,-99
-1,154,9,2,18,20,41,53,104,-2,-22,-44,-48,-49
-1,132,2,2,10,14,25,63,78,-5,-21,-35,-39,-104
1,188,2,3,6,18,26,39,97,-9,-23,-41,-98,-104
1,135,2,2,2,9,30,56,88,-1,-17,-28,-42,-90
1,188,2,2,32,42,44,62,72,-1,-14,-22,-36,-56
1,154,9,2,5,41,47,54,88,-1,-23,-37,-44,-56
-1,227,8,3,17,44,69,88,102,-3,-9,-32,-93,-98
1,151,2,3,8,14,29,32,74,-4,-7,-18,-59,-73
-1,181,9,2,1,34,48,72,109,-9,-25,-27,-87,-98
-1,188,2,2,35,59,70,71,82,-6,-10,-58,-68,-74
1,152,9,2,16,20,54,62,85,-11,-14,-30,-51,-93
1,153,2,3,1,6,14,44,84,-17,-41,-57,-62,-74
1,153,2,3,1,5,14,25,44,-6,-9,-21,-49,-104
-1,224,8,3,9,20,32,62,98,-16,-19,-29,-74,-104
1,224,2,3,2,14,68,93,94,-1,-10,-16,-84,-98
-1,122,2,2,9,23,54,57,71,-44,-68,-74,-93,-104
-1,132,2,2,11,21,55,93,104,-14,-34,-42,-57,-105
-1,182,2,3,22,28,44,104,110,-26,-31,-35,-42,-94
1,154,2,3,5,8,9,71,74,-2,-35,-39,-50,-98
1,231,2,2,2,62,67,90,104,-9,-32,-39,-41,-44
1,231,2,3,6,16,25,76,96,-14,-20,-81,-93,-102
1,111,9,2,2,7,19,40,53,-36,-56,-58,-65,-73
1,153,2,2,7,8,32,93,102,-2,-5,-6,-54,-99
1,123,2,3,32,42,63,68,88,-14,-35,-44,-71,-110
-1,153,2,3,57,60,71,98,106,-1,-22,-35,-74,-86
-1,184,9,2,11,41,46,56,63,-22,-30,-39,-70,-104
-1,151,2,3,6,18,22,26,44,-9,-28,-54,-62,-104
-1,223,2,2,7,12,17,30,71,-8,-27,-41,-77,-83
1,153,9,2,42,49,62,88,95,-32,-44,-56,-90,-93
-1,227,2,2,16,17,90,99,107,-1,-23,-71,-84,-85
-1,227,1,2,19,44,45,51,112,-2,-8,-23,-35,-56
-1,227,2,2,7,15,18,23,32,-26,-28,-47,-67,-69
-1,145,2,3,1,34,75,95,106,-4,-22,-44,-65,-93
-1,154,2,2,11,21,44,73,88,-22,-30,-35,-77,-81
1,225,2,2,2,32,35,93,106,-8,-29,-34,-47,-69
-1,184,9,2,11,18,70,87,100,-28,-35,-41,-60,-95
-1,186,2,2,1,2,14,16,67,-11,-30,-41,-54,-71
1,133,2,2,1,32,36,71,84,-14,-44,-70,-105,-106
-1,151,2,2,4,15,17,44,56,-46,-51,-62,-82,-93
1,204,2,2,26,44,49,73,74,-14,-16,-21,-48,-59
1,153,2,3,44,62,86,98,100,-7,-9,-57,-97,-99
-1,231,2,3,35,69,93,99,111,-30,-37,-41,-73,-110
1,153,2,3,1,17,36,65,87,-22,-53,-67,-74,-84
-1,224,2,3,17,32,47,67,107,-44,-52,-53,-74,-105
-1,132,1,2,37,64,93,101,109,-23,-42,-50,-89,-113
1,151,9,2,4,9,35,48,71,-10,-15,-23,-46,-110
1,155,9,2,13,60,63,74,104,-11,-32,-44,-57,-102
-1,156,2,3,6,7,66,74,111,-5,-9,-23,-44,-57
1,261,2,2,5,14,31,47,59,-6,-9,-54,-71,-73
1,153,2,2,21,34,73,104,113,-11,-33,-44,-93,-102
-1,154,2,2,11,14,20,89,98,-9,-22,-49,-51,-105
-1,155,2,2,59,62,74,81,93,-4,-26,-32,-48,-106
1,145,9,2,11,25,29,32,63,-36,-43,-57,-89,-98
1,155,2,3,1,6,17,51,68,-5,-21,-34,-44,-104
-1,154,2,3,7,14,35,54,73,-28,-36,-63,-101,-104
1,153,2,3,7,67,74,83,98,-2,-11,-14,-21,-100
-1,155,2,2,2,30,54,58,74,-6,-11,-32,-56,-72
1,191,2,3,28,31,35,44,103,-5,-9,-42,-59,-73
1,155,2,2,1,10,14,26,113,-25,-27,-44,-71,-74
1,156,2,2,18,74,93,97,104,-9,-10,-14,-54,-98
1,225,8,2,12,41,70,86,90,-36,-54,-57,-62,-94
1,231,2,2,19,49,57,62,65,-8,-75,-77,-88,-111
1,191,2,2,1,3,58,95,96,-2,-39,-41,-53,-55
-1,155,9,2,19,58,95,96,98,-1,-10,-20,-25,-106
1,155,2,2,2,11,14,56,104,-5,-19,-44,-84,-106
-1,181,2,2,5,8,27,93,104,-14,-15,-44,-59,-73
-1,145,2,3,1,21,63,93,105,-6,-14,-27,-67,-104
-1,152,2,2,7,9,41,74,94,-8,-21,-44,-57,-86
-1,154,2,2,2,4,43,57,72,-21,-34,-38,-49,-93
-1,183,8,3,8,41,104,110,113,-15,-35,-42,-50,-81
-1,154,2,3,14,21,26,34,44,-8,-9,-16,-56,-97
1,154,2,2,14,45,73,74,95,-21,-56,-67,-87,-101
1,153,9,2,16,29,48,78,95,-8,-27,-59,-98,-101
1,225,2,2,31,33,36,65,93,-1,-4,-9,-26,-54
-1,123,2,3,4,26,35,39,44,-6,-9,-17,-42,-80
1,192,8,3,2,27,36,42,95,-14,-41,-68,-93,-104
1,152,2,2,8,21,42,53,81,-12,-20,-23,-34,-44
1,191,2,2,2,8,21,37,70,-10,-44,-54,-73,-88
-1,231,2,2,12,14,23,25,53,-6,-9,-17,-41,-48
-1,155,9,2,29,47,57,60,103,-32,-36,-49,-54,-91
-1,156,2,3,8,26,32,52,104,-9,-28,-44,-62,-75
1,133,9,2,12,28,77,95,99,-42,-50,-59,-93,-106
-1,122,2,2,5,13,14,74,78,-2,-17,-56,-61,-84
1,156,9,2,33,35,48,56,67,-4,-12,-32,-109,-112
1,231,2,2,9,14,49,54,100,-2,-30,-32,-47,-73
-1,224,2,2,5,7,9,74,104,-17,-57,-62,-93,-98
-1,156,2,2,9,14,32,34,65,-6,-63,-74,-86,-93
1,134,2,2,14,28,50,69,74,-2,-52,-67,-79,-104
1,223,2,3,2,9,65,67,75,-4,-12,-16,-39,-62
-1,153,2,3,11,27,40,59,82,-13,-19,-44,-57,-68
-1,181,2,2,32,35,81,93,104,-8,-14,-18,-55,-61
-1,112,2,3,5,6,17,33,59,-9,-10,-20,-74,-112
1,153,2,2,2,7,14,36,44,-32,-42,-59,-62,-86
-1,231,2,2,23,76,92,98,104,-9,-31,-81,-101,-106
1,151,2,2,1,4,14,41,56,-8,-28,-48,-96,-107
1,153,2,2,8,32,34,54,85,-53,-58,-59,-62,-105
1,152,2,2,4,26,44,71,99,-6,-12,-91,-98,-104
1,156,2,3,28,44,56,67,75,-10,-14,-59,-84,-93
1,188,2,2,22,35,46,62,104,-8,-9,-29,-32,-49
1,156,2,3,9,14,22,50,67,-2,-4,-13,-27,-31
1,156,2,2,14,41,95,98,104,-2,-27,-44,-49,-67
-1,134,2,3,9,11,25,41,93,-5,-14,-43,-54,-56
1,232,2,2,9,18,32,103,104,-1,-8,-25,-36,-50
1,153,2,2,14,38,44,97,99,-4,-22,-35,-64,-74
-1,155,2,2,2,25,28,99,104,-4,-26,-46,-93,-98
-1,152,2,3,5,8,32,86,107,-2,-6,-33,-74,-84
1,184,2,2,40,45,48,59,70,-17,-35,-54,-56,-93
1,181,9,2,31,66,81,99,104,-6,-18,-39,-73,-86
-1,182,2,3,2,18,31,53,59,-10,-25,-44,-57,-98
1,227,2,2,28,30,41,84,94,-1,-65,-76,-79,-101
1,112,2,2,1,10,34,48,99,-8,-21,-79,-94,-95
-1,171,2,2,6,9,26,54,92,-11,-44,-51,-62,-70
1,136,2,3,6,16,46,84,104,-2,-44,-52,-74,-111
-1,185,2,2,6,33,41,44,109,-4,-17,-21,-70,-81
1,155,2,2,4,9,59,73,105,-1,-41,-87,-104,-113
-1,153,2,3,5,6,36,41,59,-2,-35,-44,-48,-57
1,152,2,3,41,54,71,74,85,-4,-11,-36,-48,-81
1,155,2,3,13,21,29,44,54,-7,-22,-32,-71,-104
1,225,2,2,33,44,57,93,100,-2,-54,-59,-90,-98
1,153,2,2,3,4,14,18,93,-1,-6,-11,-70,-104
1,155,2,3,14,19,35,75,99,-28,-44,-56,-63,-95
-1,227,9,2,9,11,28,70,107,-21,-48,-62,-74,-97
-1,112,2,2,39,41,76,100,104,-1,-11,-14,-56,-77
-1,156,2,3,3,34,44,55,104,-37,-42,-73,-75,-93
-1,223,2,2,10,14,16,41,79,-2,-13,-85,-86,-93
1,223,9,2,4,48,54,69,112,-11,-12,-29,-35,-49
1,227,2,2,58,62,67,103,106,-6,-9,-14,-36,-74
1,152,1,2,3,26,30,37,49,-7,-41,-55,-56,-62
-1,153,2,3,34,44,46,48,57,-2,-5,-26,-56,-67
-1,151,2,2,2,22,54,95,104,-7,-32,-42,-44,-59
-1,138,2,2,11,25,41,51,98,-7,-44,-70,-73,-104
-1,134,2,3,30,41,47,110,113,-27,-70,-72,-83,-88
1,171,2,3,1,2,11,70,102,-8,-9,-17,-21,-99
-1,151,2,2,53,59,71,74,104,-14,-22,-44,-61,-100
-1,231,2,3,17,28,42,87,94,-10,-26,-32,-77,-98
-1,187,2,2,35,44,53,56,95,-1,-31,-36,-57,-59
1,152,2,2,4,6,23,28,88,-18,-21,-44,-49,-79
-1,151,2,3,13,18,35,93,102,-9,-14,-41,-64,-74
-1,151,2,3,1,4,14,44,104,-9,-18,-36,-74,-102
-1,151,2,3,1,9,22,73,94,-4,-10,-14,-74,-104
-1,152,2,2,2,14,59,70,106,-6,-18,-92,-98,-104
-1,156,2,3,8,14,17,34,36,-9,-41,-87,-103,-104
-1,224,2,2,4,47,73,103,109,-5,-10,-54,-62,-93
-1,186,2,3,2,14,32,34,41,-8,-49,-50,-60,-104
1,227,2,2,1,14,30,34,41,-6,-81,-84,-88,-104
1,154,2,3,5,9,39,41,60,-14,-18,-22,-90,-104
1,231,2,3,14,29,63,70,82,-9,-22,-41,-85,-89
-1,223,8,3,7,43,54,84,85,-29,-32,-48,-68,-88
1,154,2,2,14,33,44,57,74,-3,-6,-9,-39,-98
1,261,2,2,22,48,73,74,99,-18,-35,-44,-55,-110
1,227,8,3,2,11,16,53,67,-28,-44,-79,-93,-98
-1,185,2,3,12,21,41,54,86,-2,-56,-70,-79,-105
1,204,2,3,14,20,42,50,97,-32,-34,-54,-58,-88
1,227,2,2,7,14,20,56,63,-1,-21,-28,-42,-86
1,186,2,2,1,41,44,53,95,-10,-22,-26,-32,-54
1,138,2,2,2,4,63,74,84,-7,-34,-54,-71,-101
-1,122,2,3,6,19,57,84,93,-33,-43,-44,-71,-104
-1,123,2,2,33,55,70,97,101,-17,-36,-48,-86,-95
-1,185,2,2,34,36,82,89,100,-10,-14,-23,-93,-104
1,232,2,3,1,34,35,83,94,-23,-32,-51,-56,-89
1,224,8,2,6,22,36,82,102,-9,-62,-88,-96,-109
-1,154,2,3,5,8,44,72,112,-18,-19,-36,-42,-91
1,154,9,2,28,60,70,99,104,-3,-6,-20,-56,-77
1,155,2,2,14,29,56,74,103,-9,-35,-41,-44,-59
1,133,2,3,10,42,74,86,87,-8,-9,-31,-93,-104
-1,112,2,2,7,21,49,69,86,-28,-35,-44,-53,-54
1,182,2,2,14,21,25,44,104,-8,-33,-34,-59,-106
1,153,2,2,1,4,8,15,77,-32,-35,-44,-74,-104
1,145,2,2,18,21,41,63,104,-60,-95,-98,-99,-105
1,184,2,3,25,54,75,84,98,-5,-63,-72,-74,-104
1,154,2,2,9,20,35,47,74,-17,-19,-44,-69,-93
1,187,2,2,62,74,80,93,98,-28,-32,-45,-78,-107
1,225,2,2,8,14,32,65,86,-9,-11,-34,-41,-62
-1,151,2,3,44,56,71,85,112,-7,-9,-23,-30,-73
1,156,2,3,14,15,54,57,71,-36,-41,-44,-59,-95
1,188,2,2,14,29,63,73,93,-4,-6,-35,-37,-47
1,154,2,2,1,17,52,79,109,-6,-18,-21,-36,-98
1,224,2,3,10,14,44,65,98,-35,-53,-93,-99,-104
-1,156,2,2,16,18,21,95,104,-15,-32,-98,-99,-109
-1,156,2,3,18,25,32,98,104,-6,-20,-28,-84,-90
-1,224,8,3,36,71,87,95,106,-8,-14,-17,-28,-52
1,153,2,3,1,9,30,60,82,-4,-5,-28,-59,-73
-1,154,2,2,6,9,23,87,106,-34,-35,-44,-68,-95
1,188,9,2,54,63,83,84,97,-3,-35,-43,-64,-95
1,227,8,3,2,23,59,68,93,-9,-10,-15,-57,-73
-1,227,2,3,6,32,38,44,59,-8,-9,-35,-73,-90
-1,153,2,2,1,14,21,25,38,-34,-35,-39,-44,-63
-1,227,8,2,9,46,101,104,106,-14,-51,-54,-59,-68
-1,151,9,2,20,68,85,93,99,-10,-16,-33,-35,-47
-1,156,2,2,39,41,95,98,101,-6,-9,-19,-42,-58
-1,191,6,3,2,4,5,7,14,-17,-26,-30,-73,-99
-1,187,9,2,9,32,45,54,94,-28,-40,-66,-70,-106
1,153,2,2,1,44,60,62,74,-2,-5,-21,-63,-93
1,224,9,2,7,8,37,98,113,-30,-53,-70,-95,-96
-1,122,2,3,2,20,21,29,97,-1,-6,-36,-74,-96
-1,181,2,3,36,64,88,89,104,-2,-42,-63,-98,-99
1,156,2,2,1,9,26,71,99,-6,-19,-22,-51,-56
1,153,2,2,2,8,9,17,70,-10,-15,-21,-56,-90
-1,188,2,2,42,63,75,86,98,-14,-25,-53,-97,-109
1,154,2,2,47,59,67,74,93,-14,-18,-22,-23,-83
1,227,2,2,9,23,35,44,75,-14,-17,-57,-67,-105
1,227,8,3,28,43,54,59,85,-9,-25,-40,-56,-98
1,151,2,3,18,56,57,88,98,-5,-14,-39,-44,-67
-1,153,2,2,1,15,31,35,74,-14,-18,-55,-98,-104
1,151,2,2,6,41,44,47,57,-13,-14,-34,-84,-104
-1,155,2,3,5,13,44,59,94,-9,-37,-74,-84,-95
1,135,2,3,33,44,45,57,60,-5,-9,-54,-97,-107
-1,156,2,3,8,9,22,41,104,-7,-32,-70,-74,-85
-1,156,2,2,6,18,35,70,94,-2,-8,-9,-43,-44
-1,231,2,2,5,6,28,88,93,-4,-41,-72,-95,-98
-1,155,2,2,9,12,35,71,93,-32,-42,-54,-57,-80
-1,227,2,3,8,9,32,88,93,-2,-44,-62,-71,-98
-1,232,9,2,38,73,83,86,98,-11,-20,-67,-90,-93
1,121,8,2,18,44,87,98,111,-41,-52,-63,-75,-104
-1,136,2,2,15,17,44,93,110,-14,-42,-48,-84,-98
-1,185,3,2,23,44,55,61,79,-3,-64,-67,-72,-82
-1,227,2,3,6,9,20,41,79,-14,-29,-44,-93,-98
-1,132,2,2,9,42,70,81,82,-1,-7,-34,-41,-71
-1,185,9,2,30,44,74,110,111,-14,-39,-41,-48,-87
1,231,2,3,25,32,48,102,104,-8,-9,-74,-75,-105
-1,151,2,3,26,42,74,82,106,-8,-17,-34,-44,-84
-1,184,9,2,25,32,68,96,109,-35,-36,-45,-63,-104
1,132,2,3,9,15,44,93,105,-38,-41,-63,-68,-106
-1,151,2,3,9,14,21,74,100,-8,-11,-25,-42,-44
1,223,2,2,64,79,84,100,109,-14,-25,-27,-75,-99
1,155,2,2,9,44,47,74,93,-2,-21,-35,-62,-112
-1,154,2,2,14,39,44,50,69,-9,-19,-88,-103,-104
-1,225,2,2,7,22,95,97,104,-29,-67,-70,-90,-102
